Sleep_Hours,Sleep_Quality_Score,Caffeine_Intake_mg,Screen_Time_Before_Bed,Morning_Mood,Work_Productivity_Score,Error_Rate,Energy_Level
8.9,7,300.0,50.0,Good,77,6.05,10
6.7,9,384.0,32.0,Excellent,83,3.75,10
5.6,7,187.0,27.0,Neutral,70,5.85,8
4.7,4,346.0,190.0,Bad,54,14.11,7
5.2,6,272.0,37.0,Neutral,75,8.24,9
8.3,9,273.0,76.0,Excellent,75,6.87,10
6.5,7,233.0,205.0,Neutral,74,11.01,9
6.1,7,234.0,10.0,Good,73,9.28,8
5.9,7,483.0,3.0,Neutral,69,6.39,8
7.1,8,600.0,23.0,Good,70,8.35,7
6.6,8,302.0,3.0,Good,82,6.24,10
6.6,9,18.0,7.0,Excellent,80,5.68,8
9.0,6,219.0,240.0,Bad,56,10.86,8
9.3,6,83.0,193.0,Neutral,58,12.69,7
4.6,5,116.0,71.0,Neutral,50,16.26,6
7.5,8,265.0,84.0,Good,84,4.13,10
5.8,7,74.0,9.0,Neutral,66,6.57,7
6.6,7,222.0,54.0,Neutral,73,6.24,8
7.5,9,156.0,10.0,Good,94,1.38,10
6.7,9,172.0,29.0,Excellent,90,3.16,10
7.3,8,58.0,25.0,Good,76,6.68,10
8.0,10,53.0,57.0,Excellent,91,4.06,10
7.4,9,181.0,5.0,Excellent,82,5.8,10
6.0,7,228.0,7.0,Neutral,73,7.16,9
6.1,8,55.0,56.0,Neutral,76,2.45,9
4.8,6,231.0,61.0,Neutral,59,7.45,8
5.7,7,57.0,25.0,Good,68,4.87,8
9.9,7,147.0,10.0,Neutral,64,10.74,7
5.8,6,147.0,130.0,Neutral,55,8.3,7
5.2,7,108.0,3.0,Good,72,7.52,7
7.5,8,417.0,76.0,Good,79,5.33,9
6.8,9,217.0,9.0,Good,87,2.44,10
6.7,9,173.0,61.0,Good,76,5.41,9
9.1,8,317.0,65.0,Good,82,2.72,10
7.8,9,303.0,98.0,Excellent,91,0.52,10
6.2,8,38.0,30.0,Good,74,6.12,8
6.4,8,252.0,1.0,Good,87,0.57,10
6.2,6,360.0,100.0,Neutral,65,7.9,8
8.3,10,34.0,35.0,Excellent,96,1.53,10
6.5,8,146.0,113.0,Neutral,66,8.89,8
4.3,6,51.0,90.0,Neutral,55,10.66,7
6.9,8,144.0,41.0,Good,87,3.78,10
4.7,3,107.0,240.0,Very Bad,35,16.42,4
10.0,7,333.0,37.0,Neutral,68,7.25,9
5.6,6,418.0,72.0,Good,56,11.55,7
6.8,8,163.0,66.0,Good,86,6.15,9
7.4,9,14.0,44.0,Good,88,0.0,9
6.6,8,43.0,53.0,Excellent,66,6.94,7
6.6,7,277.0,96.0,Neutral,63,8.94,9
7.6,9,139.0,51.0,Good,82,4.1,10
9.3,7,25.0,36.0,Good,72,8.25,8
8.2,9,142.0,65.0,Excellent,88,4.17,10
9.2,8,340.0,2.0,Good,74,7.94,9
5.4,6,390.0,7.0,Bad,67,8.77,7
7.5,9,395.0,8.0,Excellent,85,2.57,10
7.2,9,130.0,33.0,Good,82,1.53,9
7.5,8,145.0,123.0,Neutral,79,3.28,9
9.1,8,94.0,62.0,Neutral,77,5.41,9
6.7,6,176.0,216.0,Good,66,8.31,7
6.4,8,163.0,2.0,Good,83,2.37,9
7.8,9,319.0,77.0,Excellent,84,4.89,10
4.3,6,224.0,23.0,Bad,67,9.2,9
6.6,9,52.0,1.0,Good,83,4.26,10
6.8,8,260.0,105.0,Good,82,4.02,9
5.6,7,173.0,11.0,Good,78,6.13,9
8.6,8,367.0,14.0,Good,74,7.04,9
5.4,6,62.0,25.0,Bad,58,9.93,6
6.8,7,78.0,93.0,Good,68,6.94,8
7.4,9,179.0,59.0,Good,75,3.51,10
9.0,8,267.0,18.0,Good,79,5.35,9
7.0,9,200.0,11.0,Good,82,3.09,10
8.4,9,155.0,7.0,Good,86,5.79,10
8.1,9,326.0,10.0,Good,81,4.82,10
7.2,7,175.0,122.0,Neutral,61,11.67,7
5.4,5,257.0,154.0,Bad,55,11.15,7
4.8,3,518.0,206.0,Very Bad,43,11.74,4
7.2,7,565.0,108.0,Neutral,61,9.68,8
6.2,6,218.0,131.0,Neutral,67,10.68,7
8.4,8,97.0,102.0,Good,63,10.3,8
8.1,8,267.0,190.0,Good,82,4.15,10
6.7,6,96.0,112.0,Neutral,54,9.5,7
5.3,7,132.0,37.0,Good,65,5.31,8
7.8,9,296.0,23.0,Good,82,0.61,10
5.5,7,273.0,53.0,Good,66,7.48,8
5.9,8,392.0,56.0,Good,85,0.64,10
5.5,7,49.0,51.0,Good,68,6.24,9
6.8,7,445.0,74.0,Neutral,63,8.52,8
8.8,9,153.0,72.0,Good,76,3.21,8
7.0,8,316.0,5.0,Good,88,5.07,10
6.3,7,224.0,20.0,Excellent,71,8.18,8
4.7,3,546.0,132.0,Very Bad,33,19.85,4
7.8,10,308.0,54.0,Excellent,96,6.37,10
5.8,7,66.0,24.0,Neutral,68,6.81,8
7.2,8,109.0,114.0,Excellent,78,4.97,9
6.5,8,164.0,17.0,Good,75,6.05,8
8.3,10,285.0,32.0,Excellent,87,3.72,10
6.8,8,42.0,19.0,Good,75,5.54,9
6.9,7,229.0,123.0,Neutral,63,11.73,9
7.7,9,74.0,78.0,Good,93,4.4,10
10.0,7,184.0,37.0,Good,70,4.39,8
8.3,8,139.0,162.0,Good,73,6.77,9
6.9,7,131.0,157.0,Neutral,62,9.56,7
7.0,9,188.0,75.0,Good,81,2.59,10
6.2,6,228.0,134.0,Neutral,67,6.6,8
5.6,6,52.0,76.0,Neutral,65,13.32,7
6.2,7,246.0,59.0,Bad,73,5.35,9
5.8,7,169.0,33.0,Good,74,5.66,9
8.0,10,128.0,19.0,Excellent,90,0.0,10
5.4,7,283.0,4.0,Good,91,4.68,10
9.0,8,255.0,97.0,Good,71,6.35,9
8.1,10,32.0,8.0,Excellent,95,0.37,10
7.0,9,153.0,32.0,Good,82,2.35,10
7.0,9,89.0,16.0,Excellent,84,5.25,10
6.2,7,116.0,36.0,Neutral,76,8.73,9
7.4,9,42.0,23.0,Excellent,87,2.7,9
8.6,8,154.0,106.0,Excellent,83,1.43,10
5.9,5,22.0,229.0,Bad,63,8.84,7
4.7,4,63.0,170.0,Bad,57,12.51,7
8.1,9,46.0,58.0,Good,86,2.11,9
7.5,6,147.0,233.0,Bad,73,7.38,7
5.3,7,153.0,31.0,Good,77,5.91,9
5.9,7,345.0,44.0,Neutral,76,7.94,9
5.7,6,305.0,18.0,Neutral,59,13.26,8
5.9,6,172.0,137.0,Neutral,71,7.72,8
6.5,8,105.0,12.0,Neutral,79,6.31,9
6.6,8,62.0,57.0,Good,76,4.12,9
6.0,6,164.0,96.0,Neutral,59,11.34,7
5.9,8,36.0,54.0,Excellent,75,5.8,8
6.7,9,137.0,5.0,Excellent,92,2.89,10
7.3,9,209.0,57.0,Good,87,0.0,10
6.5,7,168.0,87.0,Neutral,79,4.5,9
8.7,9,149.0,12.0,Good,85,0.94,10
7.8,9,49.0,80.0,Good,78,6.99,10
4.6,4,149.0,127.0,Bad,41,12.19,6
7.8,7,316.0,240.0,Neutral,67,10.95,9
7.9,9,599.0,32.0,Good,82,5.33,9
6.3,8,503.0,2.0,Good,67,9.58,8
4.8,5,415.0,33.0,Bad,50,10.74,6
7.0,9,300.0,65.0,Excellent,89,4.1,10
7.0,7,380.0,133.0,Neutral,74,8.23,9
5.3,5,187.0,167.0,Neutral,58,9.38,8
4.8,5,226.0,144.0,Neutral,55,11.25,8
6.9,8,82.0,64.0,Good,72,8.04,9
6.7,8,131.0,69.0,Neutral,81,4.03,10
6.4,8,221.0,0.0,Neutral,81,5.82,9
6.9,8,130.0,27.0,Good,66,9.08,9
5.3,5,68.0,142.0,Neutral,55,7.21,7
6.3,7,96.0,70.0,Neutral,55,9.9,8
7.8,9,188.0,38.0,Good,94,2.43,10
6.5,8,171.0,7.0,Good,73,7.81,10
4.5,6,151.0,17.0,Good,51,9.65,7
6.3,8,80.0,49.0,Good,75,6.04,10
5.4,4,600.0,137.0,Bad,42,15.67,5
7.4,9,84.0,6.0,Good,81,6.4,9
7.5,9,260.0,10.0,Excellent,87,3.62,10
4.5,5,99.0,64.0,Bad,49,13.48,6
8.1,9,13.0,21.0,Excellent,83,6.04,10
5.3,7,210.0,11.0,Neutral,69,8.62,9
9.3,8,18.0,12.0,Good,68,7.55,8
6.9,8,345.0,41.0,Good,82,3.55,10
5.1,7,176.0,53.0,Neutral,81,4.16,10
5.3,5,100.0,141.0,Neutral,49,14.18,7
7.5,9,109.0,45.0,Excellent,73,7.35,8
6.4,7,52.0,71.0,Good,67,6.81,8
6.9,9,228.0,12.0,Excellent,99,2.03,10
9.4,7,175.0,75.0,Good,85,5.4,10
6.0,6,93.0,63.0,Good,56,12.04,8
7.1,10,141.0,15.0,Excellent,88,1.09,10
9.1,8,60.0,66.0,Good,75,5.98,9
7.4,9,57.0,14.0,Excellent,86,2.53,10
4.6,4,175.0,54.0,Neutral,44,14.9,6
7.8,9,202.0,66.0,Good,93,2.8,10
5.3,6,349.0,71.0,Neutral,66,7.99,8
9.1,7,152.0,144.0,Neutral,66,10.22,8
5.8,6,172.0,177.0,Neutral,58,9.82,7
10.0,7,222.0,100.0,Neutral,75,5.99,9
9.2,7,155.0,127.0,Good,62,6.15,8
5.8,8,30.0,1.0,Good,73,2.91,8
7.0,9,80.0,27.0,Good,94,0.0,10
8.1,9,129.0,2.0,Good,82,4.93,10
8.2,9,177.0,15.0,Good,81,5.96,10
7.7,9,13.0,29.0,Good,83,2.04,9
8.9,7,212.0,121.0,Bad,65,10.74,8
6.8,9,23.0,43.0,Excellent,82,2.78,9
6.4,6,600.0,63.0,Neutral,55,13.69,7
6.5,8,106.0,27.0,Good,68,6.44,8
8.3,10,283.0,55.0,Excellent,89,0.46,10
7.5,9,311.0,101.0,Excellent,92,0.22,10
7.4,9,236.0,22.0,Excellent,85,5.55,10
8.2,6,600.0,162.0,Good,46,12.86,6
3.9,5,269.0,14.0,Bad,59,10.92,7
7.5,8,124.0,151.0,Excellent,81,2.15,10
7.3,9,173.0,2.0,Excellent,87,3.52,10
9.5,8,60.0,47.0,Excellent,77,5.12,10
4.7,3,204.0,240.0,Bad,49,14.7,7
9.3,8,203.0,56.0,Good,76,8.95,9
7.1,8,107.0,49.0,Good,81,6.83,10
7.7,9,172.0,69.0,Excellent,68,9.26,8
9.5,7,154.0,20.0,Neutral,63,7.25,8
7.8,10,395.0,3.0,Excellent,93,1.23,10
7.6,8,273.0,17.0,Good,84,3.51,10
7.4,9,191.0,12.0,Good,91,0.85,10
6.3,6,63.0,154.0,Neutral,60,12.71,6
7.0,8,89.0,115.0,Good,79,5.59,9
5.9,7,139.0,23.0,Good,72,6.12,9
6.9,6,495.0,108.0,Neutral,58,12.63,8
3.5,5,131.0,14.0,Neutral,52,9.33,6
7.6,9,42.0,13.0,Excellent,87,2.32,10
6.8,8,323.0,88.0,Neutral,84,4.81,10
6.5,8,251.0,24.0,Good,80,1.48,10
7.3,9,116.0,4.0,Excellent,66,8.29,8
4.8,5,361.0,76.0,Neutral,61,10.09,8
9.9,5,241.0,240.0,Neutral,56,9.94,6
6.8,8,143.0,50.0,Excellent,86,3.56,9
6.8,8,155.0,18.0,Good,76,2.79,9
5.6,6,40.0,28.0,Bad,66,9.02,8
7.0,8,386.0,63.0,Good,75,4.75,9
9.1,8,76.0,73.0,Good,65,6.45,8
8.6,8,138.0,130.0,Neutral,82,4.19,10
8.3,8,211.0,144.0,Good,85,7.15,10
7.8,7,56.0,119.0,Neutral,69,6.41,8
6.5,7,9.0,63.0,Good,63,10.23,7
4.8,6,175.0,36.0,Neutral,63,12.24,7
6.7,8,246.0,68.0,Good,79,2.24,9
6.6,7,308.0,66.0,Neutral,82,4.4,9
8.6,9,371.0,15.0,Good,83,0.0,10
7.5,9,198.0,43.0,Good,73,7.75,10
9.4,9,313.0,14.0,Good,86,2.7,10
8.8,8,238.0,138.0,Good,70,8.47,8
6.3,8,355.0,23.0,Neutral,77,4.97,9
4.3,4,92.0,98.0,Bad,32,16.63,5
9.1,8,83.0,28.0,Good,77,4.28,9
9.0,8,249.0,87.0,Good,70,6.73,9
5.0,6,149.0,15.0,Neutral,58,10.52,7
9.3,5,536.0,87.0,Bad,37,14.72,5
7.6,8,180.0,12.0,Good,76,7.61,8
7.2,8,55.0,40.0,Excellent,75,2.31,9
9.4,7,175.0,7.0,Good,67,11.19,8
9.0,9,305.0,45.0,Excellent,93,2.76,10
8.0,10,28.0,103.0,Excellent,84,2.5,10
7.7,9,426.0,85.0,Good,87,4.61,10
7.9,10,149.0,3.0,Excellent,92,2.06,10
6.4,8,93.0,41.0,Neutral,86,2.7,10
6.9,7,10.0,115.0,Neutral,65,8.04,6
5.6,6,84.0,63.0,Bad,58,7.99,5
6.5,8,29.0,4.0,Good,73,4.25,8
6.5,9,63.0,24.0,Good,79,4.02,10
6.0,7,102.0,49.0,Good,65,9.34,9
7.2,9,129.0,11.0,Good,85,1.73,10
6.5,7,47.0,69.0,Excellent,66,6.28,9
7.8,8,226.0,60.0,Excellent,78,8.15,10
4.6,5,189.0,14.0,Neutral,66,4.6,7
6.8,7,57.0,48.0,Neutral,72,6.55,8
7.2,8,117.0,100.0,Good,73,6.61,9
6.5,8,53.0,28.0,Good,79,5.28,10
6.7,10,87.0,17.0,Excellent,95,0.0,10
4.6,6,94.0,72.0,Neutral,45,10.71,5
7.5,7,600.0,4.0,Neutral,59,10.63,6
8.0,9,124.0,107.0,Neutral,90,1.92,10
7.7,8,79.0,172.0,Good,70,5.31,8
8.6,7,284.0,201.0,Neutral,79,7.35,9
7.3,8,289.0,34.0,Good,73,6.56,10
7.7,8,36.0,59.0,Good,73,7.47,9
7.2,7,65.0,117.0,Good,70,8.19,8
8.0,10,328.0,15.0,Good,93,0.43,10
4.6,7,142.0,2.0,Good,60,12.1,6
5.7,6,160.0,29.0,Neutral,54,10.82,7
9.4,7,219.0,129.0,Neutral,68,8.71,8
3.3,4,115.0,42.0,Bad,44,12.52,6
6.8,8,291.0,45.0,Good,73,6.58,9
8.8,8,136.0,71.0,Good,81,8.3,9
6.9,8,53.0,51.0,Good,70,8.74,9
6.4,8,351.0,3.0,Good,81,3.66,9
7.2,8,308.0,49.0,Good,84,6.57,10
6.5,8,218.0,63.0,Good,77,7.59,9
7.0,8,274.0,62.0,Good,76,6.72,10
6.0,7,274.0,78.0,Neutral,73,5.86,9
8.7,9,114.0,44.0,Good,88,5.97,10
9.1,7,260.0,138.0,Neutral,67,7.04,8
6.8,8,216.0,37.0,Good,88,4.16,10
4.9,6,259.0,44.0,Neutral,78,6.8,8
6.2,7,156.0,91.0,Neutral,74,6.9,9
6.7,7,343.0,107.0,Neutral,81,8.19,10
7.8,9,404.0,63.0,Good,96,2.0,10
5.5,7,264.0,8.0,Neutral,65,10.03,9
5.8,7,108.0,24.0,Neutral,70,4.9,8
7.8,9,29.0,1.0,Good,86,2.71,10
8.4,8,229.0,21.0,Good,83,5.52,10
6.1,5,600.0,51.0,Neutral,47,13.1,6
5.0,5,198.0,98.0,Bad,57,4.67,8
10.0,7,230.0,53.0,Neutral,66,8.32,8
8.2,10,57.0,2.0,Excellent,94,2.83,10
6.6,8,255.0,18.0,Good,75,6.79,9
8.3,10,327.0,52.0,Excellent,94,2.32,10
6.8,8,109.0,74.0,Good,61,10.75,9
8.3,8,201.0,121.0,Neutral,75,4.46,9
7.2,7,146.0,206.0,Good,80,7.49,9
7.1,8,333.0,133.0,Good,81,5.98,10
6.8,8,59.0,38.0,Neutral,74,5.54,8
4.8,6,48.0,82.0,Neutral,57,9.96,7
9.9,7,443.0,17.0,Neutral,77,5.77,9
5.6,7,132.0,4.0,Good,69,8.32,9
5.0,5,299.0,3.0,Bad,50,12.47,6
6.7,7,58.0,17.0,Good,70,5.74,8
5.6,5,600.0,2.0,Neutral,53,12.34,6
6.9,7,91.0,114.0,Neutral,66,5.69,8
8.0,10,144.0,40.0,Excellent,82,9.21,10
8.5,9,188.0,100.0,Good,82,6.41,9
8.2,8,277.0,169.0,Good,83,3.93,10
6.5,6,17.0,240.0,Good,48,15.07,6
7.1,7,63.0,166.0,Good,68,6.02,8
7.6,7,177.0,76.0,Good,80,7.29,9
4.4,5,126.0,35.0,Very Bad,54,10.01,7
7.9,9,454.0,55.0,Excellent,78,3.48,9
4.8,5,135.0,102.0,Very Bad,65,11.71,8
10.0,7,61.0,137.0,Neutral,65,8.72,8
6.4,6,83.0,188.0,Neutral,70,10.04,7
6.7,8,342.0,79.0,Good,80,4.09,9
5.8,8,214.0,47.0,Neutral,91,4.73,10
6.1,5,286.0,207.0,Neutral,60,13.24,9
10.0,5,79.0,191.0,Bad,55,12.38,8
8.4,9,439.0,39.0,Excellent,81,4.62,10
4.7,5,195.0,63.0,Neutral,63,9.05,8
9.3,8,225.0,99.0,Good,88,5.25,10
8.8,9,44.0,34.0,Good,75,1.98,9
6.6,7,190.0,106.0,Good,79,6.07,9
7.5,9,283.0,7.0,Excellent,90,3.07,10
7.0,8,41.0,39.0,Good,66,7.19,7
10.0,7,114.0,40.0,Neutral,68,8.92,7
5.8,5,507.0,69.0,Neutral,51,13.49,6
7.2,9,130.0,7.0,Good,75,6.12,10
6.4,8,80.0,7.0,Good,66,9.06,8
4.9,4,57.0,139.0,Bad,42,13.85,5
10.0,8,174.0,22.0,Good,85,5.67,9
5.2,6,197.0,24.0,Neutral,47,12.78,7
7.3,9,49.0,90.0,Excellent,79,5.68,10
4.4,6,36.0,32.0,Bad,59,11.6,8
6.4,7,225.0,107.0,Good,54,8.75,7
7.6,9,341.0,31.0,Excellent,87,5.31,10
5.8,6,264.0,86.0,Neutral,62,10.41,8
7.9,9,113.0,45.0,Excellent,92,0.0,10
6.6,6,231.0,165.0,Neutral,57,11.57,8
8.7,9,38.0,24.0,Excellent,75,5.09,9
9.0,8,96.0,27.0,Good,72,6.79,8
6.1,6,91.0,210.0,Neutral,70,11.24,8
7.1,8,336.0,80.0,Excellent,79,4.87,10
7.3,8,273.0,89.0,Excellent,90,2.31,10
7.9,9,187.0,21.0,Good,89,3.51,10
7.0,8,252.0,46.0,Good,77,4.33,9
7.3,8,32.0,23.0,Good,71,7.22,10
6.6,8,175.0,18.0,Good,77,3.59,9
7.2,9,78.0,46.0,Excellent,82,5.76,10
8.9,6,162.0,240.0,Good,65,11.44,8
8.0,9,38.0,14.0,Excellent,92,3.01,10
8.1,10,254.0,17.0,Excellent,91,2.21,10
8.1,10,61.0,17.0,Excellent,88,3.64,10
6.8,6,600.0,94.0,Bad,55,14.71,6
7.5,9,156.0,43.0,Good,85,0.09,10
5.4,7,110.0,29.0,Neutral,62,4.47,8
8.9,8,152.0,111.0,Good,72,4.74,9
2.8,3,312.0,21.0,Bad,40,18.66,6
6.9,8,421.0,30.0,Good,82,3.2,9
8.7,9,99.0,5.0,Excellent,94,3.47,10
5.0,6,46.0,8.0,Neutral,70,7.62,8
7.6,10,323.0,9.0,Good,97,0.0,10
6.0,7,90.0,26.0,Neutral,62,7.28,8
6.4,8,190.0,45.0,Good,85,0.68,9
8.4,9,321.0,0.0,Good,85,3.81,10
7.3,8,319.0,13.0,Good,81,5.34,10
3.9,5,200.0,12.0,Bad,59,12.92,7
5.5,8,237.0,18.0,Good,73,3.71,9
8.5,9,314.0,11.0,Good,84,1.93,10
7.7,10,117.0,13.0,Good,86,4.23,10
9.6,6,129.0,240.0,Bad,65,9.3,8
9.5,8,290.0,54.0,Good,76,4.0,9
6.5,8,236.0,86.0,Good,75,2.35,9
10.0,6,141.0,103.0,Neutral,55,12.74,8
7.0,7,355.0,66.0,Good,76,7.71,9
5.6,6,246.0,73.0,Good,76,6.61,10
6.0,7,133.0,60.0,Good,69,3.79,8
3.6,4,402.0,63.0,Neutral,49,11.44,7
9.4,5,600.0,158.0,Bad,58,14.23,6
9.4,8,173.0,12.0,Good,64,9.46,8
5.5,7,75.0,19.0,Neutral,74,8.34,9
6.7,7,600.0,6.0,Good,64,9.11,7
7.1,7,46.0,109.0,Good,57,9.8,7
5.6,6,212.0,36.0,Neutral,65,7.18,8
4.4,4,261.0,143.0,Bad,54,12.71,8
6.7,8,132.0,32.0,Good,73,8.19,8
6.5,8,162.0,35.0,Good,81,6.23,9
6.4,7,131.0,36.0,Good,78,6.1,9
7.3,9,129.0,57.0,Excellent,83,3.06,9
9.1,7,258.0,87.0,Neutral,66,6.66,8
6.5,7,206.0,26.0,Neutral,80,6.86,9
7.3,8,293.0,60.0,Neutral,77,6.88,10
8.1,10,217.0,14.0,Excellent,88,2.81,10
7.8,9,212.0,48.0,Excellent,86,5.21,10
6.1,7,145.0,47.0,Neutral,73,5.78,8
7.1,7,143.0,132.0,Good,73,6.23,8
7.8,9,183.0,136.0,Good,84,3.19,10
5.3,6,339.0,40.0,Neutral,62,9.23,7
8.9,8,259.0,1.0,Good,77,5.04,9
9.1,7,331.0,112.0,Good,67,6.36,8
5.9,7,108.0,0.0,Neutral,70,6.57,7
7.3,9,87.0,39.0,Good,84,4.33,9
8.0,10,109.0,1.0,Excellent,100,1.99,10
6.2,8,106.0,26.0,Good,78,8.32,8
7.7,10,181.0,61.0,Excellent,90,0.0,10
7.2,9,76.0,28.0,Excellent,86,2.06,10
4.8,6,27.0,157.0,Neutral,66,13.48,7
7.7,9,164.0,61.0,Excellent,84,5.02,10
5.3,6,57.0,62.0,Bad,56,11.46,6
8.4,9,136.0,28.0,Neutral,83,4.21,10
6.0,8,286.0,2.0,Good,88,1.54,10
6.8,8,371.0,80.0,Good,86,3.63,10
9.1,9,156.0,76.0,Excellent,95,2.69,10
7.7,9,57.0,45.0,Excellent,77,6.87,9
5.4,7,246.0,32.0,Good,65,6.24,9
5.5,6,82.0,46.0,Neutral,55,11.67,7
6.1,7,47.0,82.0,Good,74,5.48,8
7.6,9,212.0,75.0,Excellent,86,5.93,10
7.5,9,45.0,64.0,Good,86,1.16,10
5.7,6,371.0,140.0,Neutral,74,5.07,7
5.2,5,129.0,56.0,Bad,59,8.58,8
7.4,10,134.0,1.0,Excellent,98,3.3,10
6.7,7,172.0,58.0,Good,66,7.7,8
10.0,8,142.0,57.0,Good,77,4.92,10
7.1,9,193.0,4.0,Excellent,85,3.99,10
9.7,8,123.0,33.0,Good,88,4.36,10
5.2,6,94.0,63.0,Neutral,56,11.06,7
4.6,6,292.0,73.0,Good,60,11.03,8
5.3,6,30.0,134.0,Neutral,58,10.54,7
8.8,7,188.0,110.0,Neutral,78,5.63,9
9.6,7,158.0,7.0,Neutral,66,7.9,8
5.8,7,125.0,56.0,Good,74,10.13,9
6.3,7,159.0,54.0,Good,73,7.94,8
5.2,6,67.0,22.0,Good,61,8.07,8
4.3,5,330.0,12.0,Neutral,61,6.7,8
8.1,9,202.0,13.0,Good,88,4.13,10
7.3,9,140.0,12.0,Good,90,1.42,10
7.0,7,448.0,98.0,Good,81,7.1,10
4.9,6,198.0,10.0,Neutral,62,7.17,7
9.5,8,309.0,18.0,Neutral,82,1.64,10
6.2,7,16.0,15.0,Bad,71,11.81,9
7.8,9,79.0,75.0,Neutral,88,3.44,9
4.8,6,126.0,10.0,Good,60,8.49,8
6.7,9,98.0,1.0,Excellent,85,2.23,10
7.4,10,64.0,28.0,Excellent,82,2.87,9
7.5,9,206.0,22.0,Good,73,1.86,8
7.2,9,51.0,30.0,Good,91,1.29,9
7.7,9,248.0,84.0,Good,69,7.97,10
5.3,7,88.0,1.0,Good,62,8.12,8
7.3,10,208.0,2.0,Excellent,91,1.86,10
7.2,9,510.0,18.0,Excellent,90,1.68,10
7.3,8,93.0,132.0,Good,82,8.59,9
7.1,9,21.0,11.0,Good,82,4.16,9
5.1,4,139.0,240.0,Bad,44,11.6,6
5.0,5,43.0,98.0,Neutral,43,16.53,6
3.7,4,137.0,37.0,Very Bad,49,14.36,6
8.2,9,186.0,83.0,Excellent,88,3.18,10
8.2,9,146.0,44.0,Good,86,4.77,10
8.3,9,61.0,50.0,Good,84,2.79,10
7.5,9,133.0,52.0,Excellent,82,6.36,9
3.8,4,52.0,63.0,Bad,49,13.26,5
5.5,7,164.0,4.0,Good,73,8.27,8
7.3,8,84.0,58.0,Good,82,4.19,10
7.2,9,181.0,76.0,Good,85,1.38,10
6.7,8,143.0,22.0,Good,70,4.56,9
7.6,7,270.0,231.0,Neutral,77,8.77,9
7.0,10,110.0,9.0,Excellent,87,2.18,10
7.2,7,197.0,145.0,Neutral,70,10.09,9
6.0,7,169.0,68.0,Good,68,9.45,9
8.5,8,216.0,65.0,Neutral,80,3.22,9
6.4,6,56.0,125.0,Good,59,8.53,6
5.0,6,162.0,107.0,Neutral,65,7.7,8
5.8,7,134.0,25.0,Neutral,63,9.42,8
6.5,7,139.0,73.0,Neutral,71,3.75,8
8.5,10,319.0,3.0,Excellent,81,6.68,10
6.9,6,565.0,37.0,Neutral,55,9.52,7
6.7,7,151.0,167.0,Neutral,77,2.46,9
5.1,7,155.0,19.0,Good,73,7.89,9
8.2,10,223.0,3.0,Excellent,87,2.81,10
6.0,7,140.0,52.0,Neutral,69,9.14,9
6.8,9,308.0,26.0,Excellent,91,0.87,10
9.2,9,199.0,29.0,Good,88,3.08,10
7.8,10,149.0,52.0,Excellent,99,0.0,10
4.6,6,203.0,58.0,Neutral,61,7.69,8
4.3,5,160.0,35.0,Neutral,52,9.48,6
6.9,8,339.0,43.0,Good,86,6.7,10
5.2,4,151.0,240.0,Bad,46,17.04,6
8.0,8,138.0,189.0,Good,69,6.05,10
7.1,8,372.0,74.0,Good,75,4.32,9
7.2,9,143.0,11.0,Excellent,78,6.09,9
5.9,7,273.0,27.0,Good,77,7.5,9
9.6,7,361.0,129.0,Good,79,4.13,10
10.0,7,156.0,33.0,Neutral,75,7.01,8
6.6,7,113.0,187.0,Neutral,65,9.13,8
7.5,9,252.0,40.0,Excellent,81,6.42,10
7.1,8,216.0,119.0,Good,75,6.08,8
6.6,8,369.0,2.0,Excellent,84,0.57,10
5.8,8,98.0,34.0,Good,63,10.15,8
5.4,6,283.0,72.0,Neutral,64,10.64,9
5.3,6,201.0,120.0,Neutral,59,11.86,7
7.6,8,116.0,56.0,Excellent,80,6.71,9
6.2,7,150.0,11.0,Good,87,2.88,10
3.1,3,124.0,130.0,Very Bad,48,12.76,5
7.7,10,90.0,51.0,Excellent,94,0.0,10
6.9,9,87.0,7.0,Good,82,4.59,10
9.0,8,180.0,37.0,Good,85,2.86,10
7.6,9,31.0,72.0,Excellent,82,3.47,10
4.8,5,59.0,36.0,Bad,50,9.3,6
3.7,3,87.0,123.0,Very Bad,38,14.04,5
5.9,7,344.0,33.0,Neutral,67,5.46,9
6.1,7,342.0,53.0,Good,75,7.77,9
8.4,10,344.0,14.0,Good,87,1.06,10
7.0,9,291.0,43.0,Good,80,7.31,10
8.7,9,330.0,15.0,Excellent,83,5.8,10
5.0,7,278.0,15.0,Good,65,7.46,8
8.4,10,318.0,20.0,Excellent,92,0.0,10
8.1,10,404.0,3.0,Excellent,89,1.42,10
4.0,5,139.0,11.0,Neutral,46,11.76,7
9.0,9,331.0,33.0,Good,87,4.1,10
7.1,9,204.0,8.0,Good,84,2.93,10
7.6,10,35.0,9.0,Excellent,88,1.95,10
5.7,6,294.0,206.0,Bad,60,11.06,9
8.9,8,117.0,33.0,Good,76,7.25,9
5.2,4,600.0,31.0,Bad,29,16.39,4
8.2,9,67.0,19.0,Excellent,81,4.56,10
8.2,10,87.0,43.0,Excellent,93,3.78,10
5.5,7,409.0,54.0,Good,69,7.1,7
10.0,8,73.0,32.0,Good,80,5.64,9
7.3,9,353.0,30.0,Good,93,2.74,10
8.0,10,73.0,72.0,Excellent,93,0.0,10
4.7,5,181.0,179.0,Neutral,55,8.66,7
